student_id,i,me,my,myself,we,our,ours,ourselves,you,your,yours,yourself,yourselves,he,him,his,himself,she,her,hers,herself,it,its,itself,they,them,their,theirs,themselves,what,which,who,whom,this,that,these,those,am,is,are,was,were,be,been,being,have,has,had,having,do,does,did,doing,a,an,the,and,but,if,or,because,as,until,while,of,at,by,for,with,about,against,between,into,through,during,before,after,above,below,to,from,up,down,in,out,on,off,over,under,again,further,then,once,here,there,when,where,why,how,all,any,both,each,few,more,most,other,some,such,no,nor,not,only,own,same,so,than,too,very,s,t,can,will,just,don,should,now,d,ll,m,o,re,ve,y,ain,aren,couldn,didn,doesn,hadn,hasn,haven,isn,ma,mightn,mustn,needn,shan,shouldn,wasn,weren,won,wouldn,gender
0272d,0.0,0.0,0.0,0.0,0.0,0.000962000962001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00529100529101,0.001924001924,0.00769600769601,0.000962000962001,0.0,0.0,0.0,0.0,0.00721500721501,0.000962000962001,0.000962000962001,0.000962000962001,0.002405002405,0.003367003367,0.0,0.0,0.0,0.002886002886,0.000962000962001,0.0,0.00673400673401,0.012025012025,0.002886002886,0.0,0.0,0.013949013949,0.00577200577201,0.002405002405,0.000962000962001,0.00721500721501,0.000962000962001,0.0,0.003367003367,0.000481000481,0.003367003367,0.0,0.001443001443,0.000481000481,0.000962000962001,0.000481000481,0.018759018759,0.002886002886,0.0596440596441,0.022126022126,0.001924001924,0.000481000481,0.002405002405,0.001443001443,0.004329004329,0.0,0.0,0.030303030303,0.001924001924,0.003848003848,0.003367003367,0.00673400673401,0.0,0.000962000962001,0.000962000962001,0.002405002405,0.000962000962001,0.001443001443,0.000481000481,0.001924001924,0.0,0.0,0.033189033189,0.002405002405,0.000962000962001,0.000481000481,0.016835016835,0.0,0.00481000481,0.0,0.001443001443,0.0,0.0,0.0,0.000962000962001,0.000481000481,0.0,0.000481000481,0.000962000962001,0.000962000962001,0.000962000962001,0.0,0.001443001443,0.0,0.000962000962001,0.0,0.0,0.000962000962001,0.002405002405,0.001443001443,0.0,0.001924001924,0.0,0.000481000481,0.00481000481,0.001924001924,0.000962000962001,0.0,0.001443001443,0.000962000962001,0.0,0.001443001443,0.0,0.0,0.00817700817701,0.001443001443,0.0,0.0,0.001443001443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
0272e,0.0,0.0,0.0,0.0,0.00121866295265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800835654596,0.00400417827298,0.000174094707521,0.00261142061281,0.00121866295265,0.00226323119777,0.0,0.000348189415042,0.000522284122563,0.00400417827298,0.000696378830084,0.000174094707521,0.0106197771588,0.0109679665738,0.0033077994429,0.0,0.0,0.0161908077994,0.00609331476323,0.00348189415042,0.00139275766017,0.00591922005571,0.00435236768802,0.000870473537604,0.00504874651811,0.00661559888579,0.00156685236769,0.000174094707521,0.00139275766017,0.00156685236769,0.000174094707521,0.0,0.0135793871866,0.00348189415042,0.0518802228412,0.0212395543175,0.00191504178273,0.00121866295265,0.00226323119777,0.000696378830084,0.00783426183844,0.0,0.0,0.0240250696379,0.00139275766017,0.00470055710306,0.00992339832869,0.00783426183844,0.000348189415042,0.0,0.00191504178273,0.00121866295265,0.000696378830084,0.000348189415042,0.000174094707521,0.000696378830084,0.0,0.0,0.024721448468,0.00295961002786,0.00139275766017,0.000348189415042,0.0203690807799,0.00121866295265,0.00557103064067,0.000522284122563,0.00191504178273,0.000696378830084,0.000348189415042,0.00104456824513,0.000522284122563,0.000348189415042,0.0,0.00452646239554,0.00191504178273,0.000696378830084,0.000870473537604,0.000174094707521,0.00139275766017,0.00174094707521,0.000348189415042,0.00226323119777,0.0,0.00191504178273,0.00156685236769,0.00208913649025,0.000174094707521,0.00121866295265,0.00139275766017,0.000174094707521,0.00661559888579,0.00191504178273,0.000870473537604,0.000522284122563,0.00226323119777,0.00208913649025,0.000174094707521,0.00156685236769,0.0,0.0,0.00470055710306,0.00278551532033,0.000348189415042,0.0,0.000174094707521,0.000870473537604,0.0,0.0,0.000174094707521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
0272b,0.0,0.0,0.0,0.0,0.000503271263211,0.000503271263211,0.0,0.0,0.00100654252642,0.000503271263211,0.0,0.0,0.0,0.000503271263211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150981378963,0.00100654252642,0.0,0.00201308505284,0.00100654252642,0.00251635631605,0.0,0.000503271263211,0.00100654252642,0.00251635631605,0.00201308505284,0.0,0.00603925515853,0.00855561147458,0.00301962757927,0.00150981378963,0.0,0.0100654252642,0.00704579768495,0.00251635631605,0.00150981378963,0.00251635631605,0.00301962757927,0.00201308505284,0.00352289884248,0.00855561147458,0.00201308505284,0.0,0.00201308505284,0.00301962757927,0.0,0.0,0.0246602918973,0.00402617010569,0.0347257171616,0.0236537493709,0.00301962757927,0.0,0.00654252642174,0.000503271263211,0.00855561147458,0.0,0.0,0.0312028183191,0.00553598389532,0.00603925515853,0.00553598389532,0.00301962757927,0.00503271263211,0.0,0.0,0.00150981378963,0.00100654252642,0.0,0.000503271263211,0.0,0.0,0.0,0.0236537493709,0.00704579768495,0.0,0.0,0.0342224458983,0.000503271263211,0.00352289884248,0.0,0.00201308505284,0.0,0.0,0.00201308505284,0.0,0.0,0.0,0.00251635631605,0.000503271263211,0.000503271263211,0.00201308505284,0.0,0.00251635631605,0.000503271263211,0.0,0.0,0.000503271263211,0.00251635631605,0.000503271263211,0.000503271263211,0.0,0.00352289884248,0.00301962757927,0.0,0.0105686965274,0.000503271263211,0.000503271263211,0.0,0.0,0.0,0.000503271263211,0.0,0.0,0.0,0.00201308505284,0.0,0.00150981378963,0.0,0.0,0.00150981378963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
0272c,0.0,0.0,0.0,0.0,0.00105652403592,0.0,0.0,0.0,0.00158478605388,0.0,0.0,0.0,0.0,0.00158478605388,0.0,0.000528262017961,0.0,0.0,0.0,0.0,0.0,0.0153195985209,0.000528262017961,0.000528262017961,0.000528262017961,0.000528262017961,0.0026413100898,0.0,0.0,0.0,0.00422609614369,0.00369783412573,0.0,0.00898045430534,0.0174326465927,0.000528262017961,0.000528262017961,0.0,0.0237717908082,0.00686740623349,0.00581088219757,0.00158478605388,0.00739566825145,0.0026413100898,0.00105652403592,0.00369783412573,0.00369783412573,0.000528262017961,0.000528262017961,0.0,0.00105652403592,0.000528262017961,0.0,0.0153195985209,0.00581088219757,0.040147913365,0.0142630744849,0.0026413100898,0.00211304807184,0.0026413100898,0.00105652403592,0.00633914421553,0.0,0.0,0.0221870047544,0.0026413100898,0.00581088219757,0.00845219228737,0.00475435816165,0.000528262017961,0.00105652403592,0.000528262017961,0.00105652403592,0.00105652403592,0.0,0.000528262017961,0.0,0.0,0.0,0.0301109350238,0.00316957210777,0.00158478605388,0.0,0.0285261489699,0.00105652403592,0.00316957210777,0.0,0.000528262017961,0.0,0.0,0.000528262017961,0.0,0.0,0.0,0.00158478605388,0.000528262017961,0.00105652403592,0.0,0.00105652403592,0.00211304807184,0.000528262017961,0.0,0.00105652403592,0.0,0.0026413100898,0.00211304807184,0.00105652403592,0.000528262017961,0.00105652403592,0.0026413100898,0.0,0.0095087163233,0.00211304807184,0.0,0.000528262017961,0.0,0.00158478605388,0.0,0.000528262017961,0.0,0.0,0.0095087163233,0.00105652403592,0.000528262017961,0.0,0.000528262017961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158478605388,0.0,male
0272a,0.0,0.0,0.0,0.0,0.00253421186011,0.0,0.0,0.0,0.00253421186011,0.000506842372022,0.0,0.0,0.0,0.0091231626964,0.00152052711607,0.0162189559047,0.0,0.0,0.0,0.0,0.0,0.0091231626964,0.000506842372022,0.0,0.00101368474404,0.00152052711607,0.00202736948809,0.0,0.00101368474404,0.000506842372022,0.00405473897618,0.000506842372022,0.0,0.00709579320831,0.0177394830208,0.00557526609225,0.000506842372022,0.0,0.0146984287886,0.00354789660416,0.00608210846427,0.000506842372022,0.0091231626964,0.000506842372022,0.00202736948809,0.00354789660416,0.00354789660416,0.000506842372022,0.0,0.000506842372022,0.00253421186011,0.00101368474404,0.000506842372022,0.0131779016726,0.00253421186011,0.0288900152053,0.0212873796249,0.00152052711607,0.00304105423213,0.0045615813482,0.000506842372022,0.00810947795236,0.0,0.0,0.0283831728332,0.00152052711607,0.00658895083629,0.00810947795236,0.00557526609225,0.00101368474404,0.0,0.0,0.0,0.0,0.0,0.000506842372022,0.0,0.00101368474404,0.0,0.0364926507856,0.00608210846427,0.00101368474404,0.0,0.0111505321845,0.00101368474404,0.00405473897618,0.0,0.0,0.0,0.0,0.0,0.00253421186011,0.00101368474404,0.0,0.00253421186011,0.000506842372022,0.00253421186011,0.00152052711607,0.00101368474404,0.00253421186011,0.00202736948809,0.00101368474404,0.00101368474404,0.0,0.00304105423213,0.0,0.00152052711607,0.00101368474404,0.0,0.00405473897618,0.000506842372022,0.0106436898125,0.00202736948809,0.00253421186011,0.00101368474404,0.00506842372022,0.00354789660416,0.0,0.0,0.0,0.0,0.00963000506842,0.000506842372022,0.0,0.0,0.000506842372022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
0419c,0.0,0.00038714672861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077429345722,0.0,0.00348432055749,0.00038714672861,0.00890437475803,0.0232288037166,0.0,0.00271002710027,0.00154858691444,0.00116144018583,0.0,0.00193573364305,0.00077429345722,0.00464576074332,0.0,0.0,0.0,0.00425861401471,0.00619434765776,0.0,0.00967866821525,0.0178087495161,0.00193573364305,0.00038714672861,0.0,0.0104529616725,0.00348432055749,0.00077429345722,0.00038714672861,0.00503290747193,0.00154858691444,0.00038714672861,0.00271002710027,0.00425861401471,0.00038714672861,0.0,0.00038714672861,0.00193573364305,0.00077429345722,0.0,0.0147115756872,0.00348432055749,0.0348432055749,0.0170344560588,0.00193573364305,0.00038714672861,0.00232288037166,0.00154858691444,0.0077429345722,0.00038714672861,0.00116144018583,0.0278745644599,0.00271002710027,0.00929152148664,0.00348432055749,0.00696864111498,0.00038714672861,0.00038714672861,0.00193573364305,0.00038714672861,0.00038714672861,0.0,0.00077429345722,0.0,0.00038714672861,0.0,0.0271002710027,0.00348432055749,0.00038714672861,0.00038714672861,0.0174216027875,0.00116144018583,0.00193573364305,0.0,0.00038714672861,0.0,0.0,0.0,0.00038714672861,0.0,0.0,0.00116144018583,0.00038714672861,0.00154858691444,0.0,0.00038714672861,0.00077429345722,0.00116144018583,0.0,0.00038714672861,0.0,0.00077429345722,0.0,0.00038714672861,0.00038714672861,0.00077429345722,0.00309717382888,0.00038714672861,0.00464576074332,0.00154858691444,0.00116144018583,0.00038714672861,0.00038714672861,0.00193573364305,0.00077429345722,0.0,0.0,0.0,0.00193573364305,0.00154858691444,0.0,0.0,0.00038714672861,0.00154858691444,0.0,0.0,0.0,0.0,0.0,0.0,0.00116144018583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
3041a,0.0,0.0,0.0,0.0,0.000422119037569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000422119037569,0.0,0.000844238075137,0.0,0.0,0.0,0.0,0.0,0.00506542845082,0.000844238075137,0.000422119037569,0.0118193330519,0.00253271422541,0.00548754748839,0.0,0.0,0.00253271422541,0.00379907133812,0.00126635711271,0.0,0.00168847615027,0.01561840439,0.00126635711271,0.00168847615027,0.0,0.0135078092022,0.0118193330519,0.00126635711271,0.00168847615027,0.0126635711271,0.0,0.00211059518784,0.00422119037569,0.000844238075137,0.0,0.000422119037569,0.0,0.000844238075137,0.0,0.00126635711271,0.0232165470663,0.00295483326298,0.0434782608696,0.0308146897425,0.000844238075137,0.00211059518784,0.00717602363867,0.00422119037569,0.0067539046011,0.0,0.000422119037569,0.0223723089911,0.00168847615027,0.00464330941325,0.0080202617138,0.00211059518784,0.00126635711271,0.0,0.0,0.00168847615027,0.000422119037569,0.0,0.000844238075137,0.0,0.0,0.0,0.0316589278176,0.00126635711271,0.000844238075137,0.000422119037569,0.0198395947657,0.000422119037569,0.00464330941325,0.0,0.00211059518784,0.000422119037569,0.00126635711271,0.000422119037569,0.000844238075137,0.0,0.0,0.00211059518784,0.00126635711271,0.00126635711271,0.0,0.000844238075137,0.00168847615027,0.000422119037569,0.00253271422541,0.000422119037569,0.000844238075137,0.00464330941325,0.000422119037569,0.000422119037569,0.000844238075137,0.00168847615027,0.0,0.0,0.00464330941325,0.000422119037569,0.00126635711271,0.00422119037569,0.00253271422541,0.000422119037569,0.000844238075137,0.000422119037569,0.0,0.0,0.0113972140144,0.0101308569016,0.000844238075137,0.0,0.0,0.000422119037569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0129j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104429240187,0.00756211739287,0.0010803024847,0.00252070579762,0.00180050414116,0.00288080662586,0.0,0.000360100828232,0.000360100828232,0.0010803024847,0.000720201656464,0.000360100828232,0.00252070579762,0.00612171407994,0.0010803024847,0.000720201656464,0.0,0.000360100828232,0.000360100828232,0.010803024847,0.00468131076701,0.00360100828232,0.000360100828232,0.000720201656464,0.00360100828232,0.0,0.00324090745409,0.0,0.0,0.0,0.0010803024847,0.0,0.0122434281599,0.00360100828232,0.0583363341736,0.0277277637739,0.000720201656464,0.0,0.0,0.0010803024847,0.015484335614,0.0,0.0,0.0435722002161,0.00288080662586,0.00684191573641,0.0079222182211,0.00396110911055,0.0,0.0,0.000720201656464,0.00252070579762,0.0010803024847,0.0,0.0,0.0,0.0,0.0,0.0172848397551,0.00324090745409,0.0010803024847,0.0010803024847,0.020165646381,0.000360100828232,0.00180050414116,0.0010803024847,0.00144040331293,0.0,0.0,0.000360100828232,0.000360100828232,0.0,0.0,0.00180050414116,0.000720201656464,0.0,0.0,0.0,0.0010803024847,0.000360100828232,0.0,0.000360100828232,0.000720201656464,0.00144040331293,0.00144040331293,0.000360100828232,0.000720201656464,0.000720201656464,0.000360100828232,0.0,0.00468131076701,0.00180050414116,0.000360100828232,0.000360100828232,0.000720201656464,0.000720201656464,0.0,0.000360100828232,0.0,0.0,0.0010803024847,0.0,0.000720201656464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0129i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000348553502963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055768560474,0.00209132101778,0.0,0.00104566050889,0.000697107005925,0.0027884280237,0.0,0.0,0.0,0.00243987452074,0.00174276751481,0.0,0.00383408853259,0.00627396305333,0.00139421401185,0.0,0.0,0.0027884280237,0.0,0.0115022655978,0.00348553502963,0.00174276751481,0.00313698152666,0.00104566050889,0.00139421401185,0.00104566050889,0.00243987452074,0.0,0.0,0.0,0.000697107005925,0.0,0.0125479261067,0.0027884280237,0.05646566748,0.0237016382015,0.000348553502963,0.000697107005925,0.00104566050889,0.00139421401185,0.0121993726037,0.000697107005925,0.0,0.0393865458348,0.00139421401185,0.00766817706518,0.00766817706518,0.00383408853259,0.000348553502963,0.0,0.00139421401185,0.00104566050889,0.0,0.00104566050889,0.0,0.000348553502963,0.000697107005925,0.0,0.01882188916,0.00209132101778,0.00104566050889,0.0,0.0181247821541,0.000348553502963,0.00348553502963,0.0,0.000697107005925,0.0,0.0,0.0,0.0,0.0,0.0,0.000697107005925,0.00139421401185,0.00139421401185,0.000697107005925,0.0,0.00104566050889,0.000348553502963,0.000348553502963,0.0,0.0,0.00104566050889,0.000348553502963,0.00104566050889,0.0,0.00104566050889,0.00104566050889,0.000348553502963,0.00348553502963,0.000348553502963,0.0,0.0,0.0,0.000348553502963,0.0,0.000697107005925,0.0,0.0,0.00104566050889,0.0,0.000348553502963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0129h,0.0,0.0,0.0,0.0,0.0,0.000364166059723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000364166059723,0.0,0.000728332119446,0.0,0.000364166059723,0.00218499635834,0.0,0.0,0.00801165331391,0.00145666423889,0.0,0.00109249817917,0.000364166059723,0.000364166059723,0.0,0.0,0.000364166059723,0.00218499635834,0.000364166059723,0.0,0.00182083029862,0.0094683175528,0.000728332119446,0.000728332119446,0.0,0.00327749453751,0.000728332119446,0.00910415149308,0.00582665695557,0.00327749453751,0.00436999271668,0.000364166059723,0.00400582665696,0.0047341587764,0.00145666423889,0.0,0.0,0.0,0.00218499635834,0.0,0.00983248361253,0.00218499635834,0.0630007283321,0.0305899490168,0.000364166059723,0.000364166059723,0.00109249817917,0.00182083029862,0.0094683175528,0.0,0.0,0.0298616168973,0.00109249817917,0.00254916241806,0.00655498907502,0.00254916241806,0.000364166059723,0.0,0.00254916241806,0.000364166059723,0.0,0.00182083029862,0.000364166059723,0.000364166059723,0.0,0.0,0.0193008011653,0.00546249089585,0.000728332119446,0.0,0.0174799708667,0.0,0.00801165331391,0.0,0.000728332119446,0.0,0.0,0.0,0.0,0.0,0.0,0.00182083029862,0.00109249817917,0.0,0.0,0.00109249817917,0.0,0.0,0.0,0.000364166059723,0.0,0.000364166059723,0.000728332119446,0.000364166059723,0.00109249817917,0.00291332847779,0.000364166059723,0.0,0.00546249089585,0.00145666423889,0.0,0.000364166059723,0.0,0.000364166059723,0.000364166059723,0.0,0.0,0.0,0.00109249817917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000364166059723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0058f,0.0,0.0,0.0,0.0,0.000836820083682,0.000418410041841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00460251046025,0.000836820083682,0.0,0.000836820083682,0.000418410041841,0.0,0.0,0.0,0.00125523012552,0.00334728033473,0.000836820083682,0.0,0.00460251046025,0.00794979079498,0.00167364016736,0.000836820083682,0.0,0.0150627615063,0.00292887029289,0.00292887029289,0.000836820083682,0.00962343096234,0.00125523012552,0.0,0.00251046025105,0.00209205020921,0.000418410041841,0.0,0.000836820083682,0.000418410041841,0.0,0.0,0.0179916317992,0.0092050209205,0.0615062761506,0.0213389121339,0.00167364016736,0.00251046025105,0.00334728033473,0.00125523012552,0.0112970711297,0.0,0.000418410041841,0.0301255230126,0.00334728033473,0.00502092050209,0.00794979079498,0.00585774058577,0.000836820083682,0.0,0.000836820083682,0.00167364016736,0.00125523012552,0.0,0.0,0.0,0.00125523012552,0.00125523012552,0.0242677824268,0.00585774058577,0.0,0.0,0.0267782426778,0.00292887029289,0.00251046025105,0.0,0.000836820083682,0.0,0.0,0.000836820083682,0.000418410041841,0.000836820083682,0.0,0.000836820083682,0.00125523012552,0.00125523012552,0.0,0.00167364016736,0.000418410041841,0.0,0.000836820083682,0.0,0.0,0.00251046025105,0.000418410041841,0.000418410041841,0.000418410041841,0.00543933054393,0.00125523012552,0.0,0.00543933054393,0.00167364016736,0.0,0.0,0.00209205020921,0.00292887029289,0.000836820083682,0.00125523012552,0.0,0.0,0.00627615062762,0.00125523012552,0.0,0.0,0.00125523012552,0.000836820083682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0058g,0.0,0.0,0.0,0.0,0.00262960180316,0.000751314800902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00413223140496,0.00112697220135,0.0,0.0022539444027,0.0,0.0015026296018,0.0,0.0,0.0,0.00300525920361,0.0,0.0,0.00413223140496,0.0101427498122,0.000751314800902,0.0,0.0,0.0232907588279,0.0101427498122,0.0,0.0,0.00976709241172,0.0,0.00112697220135,0.0022539444027,0.00112697220135,0.0,0.0,0.000751314800902,0.000375657400451,0.0,0.0,0.0135236664162,0.0022539444027,0.0623591284748,0.0161532682194,0.00187828700225,0.0022539444027,0.0022539444027,0.000375657400451,0.0146506386176,0.000375657400451,0.0,0.0229151014275,0.00187828700225,0.00262960180316,0.00788880540947,0.00488354620586,0.000375657400451,0.0,0.00187828700225,0.000375657400451,0.000375657400451,0.0,0.0,0.0,0.000751314800902,0.000375657400451,0.0221637866266,0.00338091660406,0.0,0.0,0.00939143501127,0.000375657400451,0.00112697220135,0.0,0.000751314800902,0.00901577761082,0.000375657400451,0.000375657400451,0.0022539444027,0.000375657400451,0.000375657400451,0.00112697220135,0.00375657400451,0.0022539444027,0.0,0.0015026296018,0.000375657400451,0.000375657400451,0.0022539444027,0.00338091660406,0.000375657400451,0.00713749060856,0.0015026296018,0.00338091660406,0.0,0.00112697220135,0.0,0.0,0.00713749060856,0.00112697220135,0.000751314800902,0.000751314800902,0.00187828700225,0.00826446280992,0.0,0.000751314800902,0.0,0.0,0.0105184072126,0.00525920360631,0.000375657400451,0.0,0.000375657400451,0.000751314800902,0.0015026296018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0075a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000881445570736,0.0,0.0,0.0,0.0,0.0,0.00749228735126,0.00484795063905,0.000440722785368,0.000440722785368,0.000881445570736,0.00396650506831,0.0,0.0,0.00176289114147,0.00308505949758,0.000440722785368,0.0,0.00440722785368,0.0118995152049,0.000440722785368,0.0,0.0,0.00749228735126,0.00396650506831,0.000881445570736,0.000881445570736,0.00528867342442,0.00220361392684,0.0013221683561,0.00528867342442,0.00705156456589,0.000881445570736,0.0,0.000440722785368,0.0013221683561,0.0,0.0,0.0176289114147,0.00220361392684,0.0652269722345,0.0317320405465,0.00264433671221,0.000440722785368,0.00220361392684,0.0,0.00837373292199,0.0,0.000881445570736,0.0348171000441,0.0,0.00528867342442,0.00352578228294,0.00793301013662,0.0013221683561,0.000440722785368,0.00308505949758,0.000881445570736,0.000881445570736,0.0,0.0,0.0,0.000881445570736,0.0,0.0255619215513,0.00176289114147,0.000440722785368,0.000440722785368,0.0163067430586,0.000440722785368,0.00440722785368,0.0,0.0,0.0,0.0,0.000440722785368,0.000440722785368,0.0,0.0,0.00220361392684,0.0,0.000881445570736,0.0,0.0,0.000881445570736,0.000881445570736,0.00176289114147,0.0,0.0,0.00396650506831,0.000440722785368,0.000440722785368,0.000881445570736,0.00264433671221,0.00264433671221,0.000440722785368,0.00220361392684,0.000440722785368,0.00176289114147,0.0,0.000440722785368,0.00396650506831,0.000440722785368,0.0,0.0,0.0,0.00308505949758,0.00176289114147,0.000440722785368,0.0,0.00440722785368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
3109d,0.0,0.0,0.0,0.0,0.00102040816327,0.000510204081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00612244897959,0.00102040816327,0.0,0.00255102040816,0.000510204081633,0.00255102040816,0.0,0.0,0.000510204081633,0.00714285714286,0.00102040816327,0.0,0.0030612244898,0.00459183673469,0.0,0.000510204081633,0.0,0.0178571428571,0.00663265306122,0.00102040816327,0.000510204081633,0.0030612244898,0.00510204081633,0.00102040816327,0.00714285714286,0.00408163265306,0.000510204081633,0.0,0.0,0.0015306122449,0.0,0.0,0.015306122449,0.0015306122449,0.0408163265306,0.0428571428571,0.0015306122449,0.0,0.0030612244898,0.0,0.00714285714286,0.0,0.0,0.0336734693878,0.00408163265306,0.00816326530612,0.00612244897959,0.00459183673469,0.000510204081633,0.0,0.00357142857143,0.00102040816327,0.0,0.0,0.00102040816327,0.0,0.0,0.0,0.0122448979592,0.000510204081633,0.0,0.0,0.0142857142857,0.0015306122449,0.0015306122449,0.0,0.00204081632653,0.00102040816327,0.0,0.0,0.000510204081633,0.0,0.0,0.0015306122449,0.000510204081633,0.00102040816327,0.0,0.0,0.00102040816327,0.0,0.00102040816327,0.0,0.00102040816327,0.0015306122449,0.00102040816327,0.00102040816327,0.0015306122449,0.00102040816327,0.00102040816327,0.000510204081633,0.0015306122449,0.000510204081633,0.0,0.0,0.0,0.0030612244898,0.0,0.00102040816327,0.0,0.0,0.00102040816327,0.0,0.00102040816327,0.0,0.000510204081633,0.00255102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
